 #            1          21         100
     2    27    0.541667    0.500000    0.041667  0.8831950283      -2.888418345    
     2    28    0.562500    0.500000    0.062500  0.9171640678      -2.888416356    
     2    29    0.583333    0.500000    0.083333  0.9511331074      -2.888413585    
     2    30    0.604167    0.500000    0.104167  0.9851021469      -2.888373588    
     2    31    0.625000    0.500000    0.125000   1.019071186      -2.888371487    
     2    32    0.645833    0.500000    0.145833   1.053040226      -2.888368483    
     2    33    0.666667    0.500000    0.166667   1.087009266      -2.888363099    
     2    34    0.687500    0.500000    0.187500   1.120978305      -2.888375774    
     2    35    0.708333    0.500000    0.208333   1.154947345      -2.888370114    
     2    36    0.729167    0.500000    0.229167   1.188916384      -2.888363530    
     2    37    0.750000    0.500000    0.250000   1.222885424      -2.888356085    
     2    38    0.735294    0.500000    0.264706   1.256795642      -2.888355897    
     2    39    0.720588    0.500000    0.279412   1.290705861      -2.888355300    
     2    40    0.705882    0.500000    0.294118   1.324616080      -2.888382461    
     2    41    0.691176    0.500000    0.308824   1.358526298      -2.888380469    
     2    42    0.676471    0.500000    0.323529   1.392436517      -2.888386415    
     2    43    0.661765    0.500000    0.338235   1.426346736      -2.888388062    
     2    44    0.647059    0.500000    0.352941   1.460256954      -2.888356416    
     2    45    0.632353    0.500000    0.367647   1.494167173      -2.888361266    
     2    46    0.617647    0.500000    0.382353   1.528077392      -2.888365422    
     2    47    0.602941    0.500000    0.397059   1.561987610      -2.888368855    
     2    48    0.588235    0.500000    0.411765   1.595897829      -2.888366861    
     2    49    0.573529    0.500000    0.426471   1.629808048      -2.888370029    
     2    50    0.558824    0.500000    0.441176   1.663718266      -2.888372294    
     2    51    0.544118    0.500000    0.455882   1.697628485      -2.888373638    
     2    52    0.529412    0.500000    0.470588   1.731538704      -2.888371976    
     2    53    0.514706    0.500000    0.485294   1.765448922      -2.888357131    
     2    54    0.500000    0.500000    0.500000   1.799359141      -2.888335504    
     2    55    0.476190    0.476190    0.476190   1.832979771      -2.888334946    
     2    56    0.452381    0.452381    0.452381   1.866600401      -2.888333279    
     2    57    0.428571    0.428571    0.428571   1.900221031      -2.888330520    
     2    58    0.404762    0.404762    0.404762   1.933841661      -2.888326698    
     2    59    0.380952    0.380952    0.380952   1.967462291      -2.888321854    
     2    60    0.357143    0.357143    0.357143   2.001082920      -2.888270136    
     2    61    0.333333    0.333333    0.333333   2.034703550      -2.888265855    
     2    62    0.309524    0.309524    0.309524   2.068324180      -2.888260738    
     2    63    0.285714    0.285714    0.285714   2.101944810      -2.888254848    
     2    64    0.261905    0.261905    0.261905   2.135565440      -2.888251293    
     2    65    0.238095    0.238095    0.238095   2.169186070      -2.888243717    
     2    66    0.214286    0.214286    0.214286   2.202806700      -2.888235595    
     2    67    0.190476    0.190476    0.190476   2.236427330      -2.888227008    
     2    68    0.166667    0.166667    0.166667   2.270047960      -2.888218037    
     2    69    0.142857    0.142857    0.142857   2.303668590      -2.888208759    
     2    70    0.119048    0.119048    0.119048   2.337289220      -2.888067330    
     2    71    0.095238    0.095238    0.095238   2.370909850      -2.888063400    
     2    72    0.071429    0.071429    0.071429   2.404530480      -2.888059474    
     2    73    0.047619    0.047619    0.047619   2.438151110      -2.888016547    
     2    74    0.023810    0.023810    0.023810   2.471771740      -2.887987706    
     2    75    0.000000    0.000000    0.000000   2.505392369      -2.887987712    
     2    76    0.030000    0.015000    0.015000   2.539980793      -2.887987724    
     2    77    0.060000    0.030000    0.030000   2.574569216      -2.888038938    
     2    78    0.090000    0.045000    0.045000   2.609157639      -2.888057866    
     2    79    0.120000    0.060000    0.060000   2.643746062      -2.888065115    
     2    80    0.150000    0.075000    0.075000   2.678334485      -2.888163718    
     2    81    0.180000    0.090000    0.090000   2.712922908      -2.888195183    
     2    82    0.210000    0.105000    0.105000   2.747511331      -2.888217888    
     2    83    0.240000    0.120000    0.120000   2.782099754      -2.888232321    
     2    84    0.270000    0.135000    0.135000   2.816688177      -2.888246792    
     2    85    0.300000    0.150000    0.150000   2.851276600      -2.888258187    
     2    86    0.330000    0.165000    0.165000   2.885865023      -2.888271313    
